bedrooms,bathrooms,sqft_living,floors,yr_built,price
-0.01123762494233969,-0.13934466524776756,-0.06791696122791226,-0.19772359228242262,-0.139175093894777,221900.0
-0.01123762494233969,0.016905334752232437,0.03698869914944623,0.20227640771757738,-0.1739577025904292,538000.0
-0.04154065524536999,-0.13934466524776756,-0.09886035745432735,-0.19772359228242262,-0.33047944172086396,180000.0
0.019065405360690613,0.11065533475223244,-0.009049036699610368,-0.19772359228242262,-0.05221857215564658,604000.0
-0.01123762494233969,-0.014344665247767563,-0.03018111217130848,-0.19772359228242262,0.13908577567044036,510000.0
0.019065405360690613,0.29815533475223244,0.25208303877208776,-0.19772359228242262,0.26082490610522296,1230000.0
-0.01123762494233969,0.016905334752232437,-0.02753960273734622,0.20227640771757738,0.20865099306174473,257500.0
-0.01123762494233969,-0.07684466524776756,-0.07697356500149716,-0.19772359228242262,-0.06960987650347267,291850.0
-0.01123762494233969,-0.13934466524776756,-0.022633942359987728,-0.19772359228242262,-0.0956968330252118,229500.0
-0.01123762494233969,0.04815533475223244,-0.014332055567534896,0.20227640771757738,0.27821621045304906,323000.0
-0.01123762494233969,0.04815533475223244,0.11170568028152171,-0.19772359228242262,-0.05221857215564658,662500.0
-0.04154065524536999,-0.13934466524776756,-0.0694263951901764,-0.19772359228242262,-0.2522185721556466,468000.0
-0.01123762494233969,-0.13934466524776756,-0.04904903669961037,0.002276407717577378,-0.38265335476434226,310000.0
-0.01123762494233969,-0.04559466524776756,-0.053577338586402824,-0.19772359228242262,0.052129253931309946,400000.0
0.049368435663720914,-0.014344665247767563,-0.0203697914165915,0.002276407717577378,-0.6174359634599944,530000.0
0.019065405360690613,0.11065533475223244,0.0656679444324651,0.20227640771757738,0.06952055827913603,650000.0
-0.01123762494233969,-0.014344665247767563,-0.014332055567534896,0.20227640771757738,0.19995534088783168,395000.0
0.019065405360690613,-0.13934466524776756,-0.03621884802036508,0.002276407717577378,-0.4783055286773857,485000.0
-0.04154065524536999,-0.13934466524776756,-0.06640752726564811,-0.19772359228242262,-0.4348272678078205,189000.0
-0.01123762494233969,-0.13934466524776756,-0.06263394235998773,-0.19772359228242262,-0.017435963459994402,230000.0
0.019065405360690613,-0.04559466524776756,-0.034709414058100935,-0.19772359228242262,-0.20874031128608136,385000.0
-0.01123762494233969,0.07940533475223244,0.07321511424378586,-0.19772359228242262,-0.026131615633907448,2000000.0
0.049368435663720914,0.04815533475223244,0.014347189715483972,0.20227640771757738,0.20865099306174473,285000.0
-0.04154065524536999,-0.07684466524776756,-0.07621884802036509,-0.19772359228242262,0.1216944713226143,252700.0
-0.01123762494233969,0.016905334752232437,0.02793209537586133,0.20227640771757738,0.1216944713226143,329000.0
-0.01123762494233969,-0.014344665247767563,-0.027916961227912256,0.002276407717577378,-0.26091422432955963,233000.0
-0.01123762494233969,-0.04559466524776756,0.02793209537586133,0.20227640771757738,-0.48700118085129873,937000.0
-0.01123762494233969,-0.13934466524776756,-0.051313187643006596,0.002276407717577378,-0.539175093894777,667000.0
-0.01123762494233969,-0.04559466524776756,-0.04225658386942169,-0.19772359228242262,-0.20004465911216832,438000.0
0.019065405360690613,0.04815533475223244,0.03698869914944623,0.20227640771757738,0.29560751480087516,719000.0
-0.01123762494233969,0.04815533475223244,0.01812077462114435,0.20227640771757738,0.27821621045304906,580500.0
-0.04154065524536999,-0.07684466524776756,-0.06716224424678018,0.6022764077175774,0.29560751480087516,280000.0
0.019065405360690613,-0.04559466524776756,0.018875491602276424,0.002276407717577378,-0.36526205041651616,687500.0
-0.01123762494233969,-0.13934466524776756,-0.07470941405810093,0.002276407717577378,-0.36526205041651616,535000.0
0.019065405360690613,0.07940533475223244,-0.0015018668882896132,-0.19772359228242262,0.08691186262696211,322500.0
-0.01123762494233969,0.04815533475223244,0.0166113406588802,0.002276407717577378,-0.3565663982426031,696000.0
0.019065405360690613,-0.13934466524776756,-0.03169054613357263,-0.19772359228242262,-0.33047944172086396,550000.0
0.019065405360690613,-0.014344665247767563,0.02113964254567265,0.20227640771757738,-0.5826533547643422,640000.0
0.019065405360690613,-0.13934466524776756,-0.06489809330338395,-0.19772359228242262,-0.017435963459994402,240000.0
0.019065405360690613,0.04815533475223244,0.040762284055106617,0.20227640771757738,0.21734664523565778,605000.0
0.019065405360690613,0.04815533475223244,0.03698869914944623,0.20227640771757738,0.25212925393130997,625000.0
0.019065405360690613,0.016905334752232437,0.1615170010362387,-0.19772359228242262,0.11299881914870125,775000.0
0.049368435663720914,0.07940533475223244,0.11434718971548397,0.20227640771757738,0.37386838436609254,861990.0
-0.01123762494233969,-0.13934466524776756,-0.03848299896376131,0.20227640771757738,-0.42613161563390745,685000.0
-0.01123762494233969,-0.13934466524776756,-0.0603697914165915,-0.19772359228242262,-0.10439248519912483,309000.0
-0.01123762494233969,0.04815533475223244,0.08151700103623868,0.20227640771757738,0.27821621045304906,488000.0
-0.01123762494233969,-0.13934466524776756,-0.0822565838694217,-0.19772359228242262,-0.043522919981733535,210490.0
0.019065405360690613,0.04815533475223244,0.015856623677748122,0.20227640771757738,0.08691186262696211,785000.0
-0.01123762494233969,-0.04559466524776756,-0.06263394235998773,-0.19772359228242262,-0.1565663982426031,450000.0
-0.01123762494233969,0.04815533475223244,0.05080001990416322,-0.19772359228242262,-0.1565663982426031,1350000.0
-0.01123762494233969,-0.13934466524776756,-0.06716224424678018,-0.19772359228242262,-0.139175093894777,228000.0
0.049368435663720914,0.04815533475223244,0.08076228405510662,-0.19772359228242262,-0.043522919981733535,345000.0
-0.01123762494233969,-0.04559466524776756,-0.05055847066187452,-0.19772359228242262,-0.18265335476434222,600000.0
-0.04154065524536999,-0.04559466524776756,-0.007539602737346217,-0.19772359228242262,0.08691186262696211,585000.0
0.049368435663720914,0.016905334752232437,0.04906417084755944,0.002276407717577378,-0.38265335476434226,920000.0
0.019065405360690613,0.04815533475223244,0.056611340658880197,0.20227640771757738,0.20865099306174473,885000.0
0.019065405360690613,0.04815533475223244,0.012837755753219821,0.20227640771757738,0.3216944713226143,292500.0
-0.01123762494233969,0.04815533475223244,0.025667944432465103,0.20227640771757738,0.27821621045304906,301000.0
0.049368435663720914,0.14190533475223244,0.08830945386642737,0.20227640771757738,-0.026131615633907448,951000.0
0.019065405360690613,0.11065533475223244,-0.017350923492063196,0.20227640771757738,0.17386838436609256,430000.0
-0.01123762494233969,0.016905334752232437,0.005290585941899066,-0.19772359228242262,-0.10439248519912483,650000.0
-0.01123762494233969,-0.04559466524776756,-0.06187922537885565,-0.19772359228242262,-0.14787074606869005,289000.0
-0.01123762494233969,-0.04559466524776756,0.03313964254567265,0.20227640771757738,0.01734664523565777,505000.0
-0.01123762494233969,-0.04559466524776756,-0.04074714990715754,0.6022764077175774,0.37386838436609254,549000.0
-0.01123762494233969,0.016905334752232437,-0.03169054613357263,-0.19772359228242262,0.06952055827913603,425000.0
-0.01123762494233969,0.07940533475223244,0.052083038772087746,0.002276407717577378,-0.4000446591121683,317625.0
0.019065405360690613,0.04815533475223244,0.04830945386642737,0.20227640771757738,0.15647708001826646,975000.0
0.019065405360690613,0.04815533475223244,0.012083038772087745,0.20227640771757738,0.29560751480087516,287000.0
-0.01123762494233969,-0.13934466524776756,-0.08150186688828961,-0.19772359228242262,-0.026131615633907448,204000.0
0.049368435663720914,0.016905334752232437,0.084535868960767,-0.19772359228242262,-0.05221857215564658,1330000.0
0.049368435663720914,0.14190533475223244,0.20302643499850284,-0.19772359228242262,0.01734664523565777,1040000.0
-0.01123762494233969,-0.014344665247767563,-0.06187922537885565,-0.19772359228242262,0.008650993061744727,325000.0
0.019065405360690613,-0.014344665247767563,0.05057360480982359,0.002276407717577378,-0.4783055286773857,571000.0
0.019065405360690613,0.04815533475223244,0.0226490765079368,0.20227640771757738,0.29560751480087516,360000.0
-0.01123762494233969,-0.04559466524776756,-0.02187922537885565,-0.19772359228242262,-0.05221857215564658,349000.0
0.019065405360690613,0.23565533475223244,0.10189435952680473,0.20227640771757738,0.13039012349652734,832500.0
0.019065405360690613,-0.04559466524776756,-0.02414337632225188,-0.19772359228242262,-0.13047944172086398,380000.0
-0.01123762494233969,-0.13934466524776756,-0.0784829989637613,-0.19772359228242262,-0.26091422432955963,480000.0
-0.01123762494233969,-0.13934466524776756,-0.05055847066187452,-0.19772359228242262,-0.13047944172086398,410000.0
0.019065405360690613,0.04815533475223244,0.10340379348906888,0.20227640771757738,0.269520558279136,720000.0
-0.01123762494233969,0.04815533475223244,0.020384925564540576,0.20227640771757738,0.27821621045304906,390000.0
0.019065405360690613,0.04815533475223244,-0.013577338586402822,0.20227640771757738,0.1825640365400056,360000.0
-0.04154065524536999,-0.13934466524776756,-0.004520734812817916,-0.19772359228242262,-0.20004465911216832,355000.0
-0.01123762494233969,-0.07684466524776756,-0.03018111217130848,-0.19772359228242262,-0.06091422432955962,356000.0
-0.01123762494233969,-0.13934466524776756,-0.08452073481281791,-0.19772359228242262,-0.16526205041651615,315000.0
-0.01123762494233969,-0.07684466524776756,0.0045358689607669905,0.20227640771757738,-0.4000446591121683,940000.0
0.049368435663720914,0.016905334752232437,0.04378115197963491,0.002276407717577378,-0.08700118085129875,305000.0
-0.01123762494233969,0.14190533475223244,0.052083038772087746,0.20227640771757738,0.3043031669747882,461000.0
-0.04154065524536999,0.016905334752232437,-0.03546413103923301,0.20227640771757738,0.06952055827913603,215000.0
-0.04154065524536999,-0.04559466524776756,-0.07923771594489339,0.20227640771757738,0.3043031669747882,335000.0
0.019065405360690613,0.04815533475223244,-0.007539602737346217,0.20227640771757738,0.1477814278443534,243500.0
0.049368435663720914,0.07940533475223244,0.1086868123569934,0.20227640771757738,0.26082490610522296,1100000.0
-0.01123762494233969,-0.13934466524776756,-0.06640752726564811,-0.19772359228242262,-0.0783055286773857,153000.0
-0.01123762494233969,-0.07684466524776756,-0.03772828198262924,-0.19772359228242262,-0.2783055286773857,430000.0
-0.01123762494233969,-0.07684466524776756,-0.03772828198262924,-0.19772359228242262,-0.2783055286773857,700000.0
0.019065405360690613,0.04815533475223244,0.09208303877208775,-0.19772359228242262,-0.2174359634599944,905000.0
-0.01123762494233969,-0.04559466524776756,-0.009049036699610368,-0.19772359228242262,-0.03482726780782049,247500.0
0.019065405360690613,-0.07684466524776756,-0.0694263951901764,-0.19772359228242262,0.034737949583483856,199000.0
-0.01123762494233969,-0.04559466524776756,-0.0203697914165915,-0.19772359228242262,0.07821621045304908,314000.0
-0.01123762494233969,0.04815533475223244,0.01812077462114435,0.20227640771757738,0.1825640365400056,437500.0
-0.01123762494233969,0.04815533475223244,-0.0007471499071575378,0.002276407717577378,-0.5304794417208639,850830.0
-0.01123762494233969,-0.014344665247767563,-0.007539602737346217,0.002276407717577378,-0.36526205041651616,555000.0
-0.01123762494233969,0.016905334752232437,0.008309453866427367,0.20227640771757738,0.10430316697478821,699950.0
-0.01123762494233969,0.04815533475223244,0.06340379348906888,0.20227640771757738,-0.18265335476434222,1090000.0
-0.01123762494233969,-0.13934466524776756,-0.06565281028451603,-0.19772359228242262,-0.14787074606869005,290000.0
-0.01123762494233969,0.04815533475223244,0.0196302085834085,-0.19772359228242262,0.06082490610522299,375000.0
-0.01123762494233969,-0.13934466524776756,-0.030935829152440558,0.002276407717577378,-0.2783055286773857,460000.0
-0.04154065524536999,-0.04559466524776756,-0.0633886593411198,-0.19772359228242262,0.1216944713226143,188500.0
0.019065405360690613,0.04815533475223244,0.08000756707397454,0.20227640771757738,0.17386838436609256,680000.0
0.049368435663720914,-0.04559466524776756,-0.0037660178316858395,0.20227640771757738,-0.2522185721556466,470000.0
0.019065405360690613,0.04815533475223244,0.017366057640012273,0.20227640771757738,0.11299881914870125,597750.0
-0.01123762494233969,-0.04559466524776756,-0.06187922537885565,-0.19772359228242262,-0.5739577025904292,570000.0
-0.01123762494233969,-0.04559466524776756,-0.04074714990715754,-0.19772359228242262,0.07821621045304908,272500.0
-0.01123762494233969,-0.04559466524776756,7.567073974537637e-06,-0.19772359228242262,-4.4659112168317177e-05,329950.0
0.019065405360690613,0.04815533475223244,0.08680001990416322,0.20227640771757738,0.26082490610522296,480000.0
-0.01123762494233969,0.17315533475223244,0.17359247273435188,0.20227640771757738,-0.6174359634599944,740500.0
-0.01123762494233969,0.17315533475223244,-0.03697356500149716,0.6022764077175774,0.3390857756704404,518500.0
-0.04154065524536999,-0.13934466524776756,-0.09055847066187452,-0.19772359228242262,-0.22613161563390743,205425.0
0.019065405360690613,-0.014344665247767563,-0.03848299896376131,-0.19772359228242262,-0.18265335476434222,171800.0
0.019065405360690613,-0.13934466524776756,-0.03546413103923301,0.002276407717577378,-0.4000446591121683,535000.0
-0.01123762494233969,0.04815533475223244,0.024158510470200952,-0.19772359228242262,-0.06091422432955962,660000.0
-0.01123762494233969,-0.014344665247767563,-0.04753960273734622,-0.19772359228242262,0.13908577567044036,391500.0
-0.04154065524536999,-0.13934466524776756,-0.09886035745432735,-0.19772359228242262,-0.1565663982426031,395000.0
0.019065405360690613,-0.04559466524776756,0.0015170010362386885,0.002276407717577378,-0.40874031128608135,445000.0
-0.01123762494233969,0.016905334752232437,0.0626490765079368,0.20227640771757738,0.1651727321921795,770000.0
0.019065405360690613,0.07940533475223244,0.05057360480982359,0.002276407717577378,-0.4956968330252118,1450000.0
-0.01123762494233969,0.016905334752232437,0.0015170010362386885,-0.19772359228242262,-0.03482726780782049,445000.0
0.019065405360690613,0.016905334752232437,0.006045302923031142,-0.19772359228242262,0.06082490610522299,260000.0
0.049368435663720914,0.17315533475223244,0.01812077462114435,0.20227640771757738,-0.39134900693825525,822500.0
0.019065405360690613,0.04815533475223244,-0.0007471499071575378,0.20227640771757738,0.2869118626269621,430000.0
-0.01123762494233969,-0.04559466524776756,-0.07697356500149716,-0.19772359228242262,0.13039012349652734,212000.0
0.019065405360690613,0.016905334752232437,-0.00527545179394999,-0.19772359228242262,0.13039012349652734,660500.0
-0.01123762494233969,0.17315533475223244,0.14113964254567266,0.002276407717577378,0.15647708001826646,784000.0
-0.01123762494233969,0.04815533475223244,-0.00527545179394999,0.20227640771757738,0.37386838436609254,453246.0
0.019065405360690613,0.17315533475223244,0.0045358689607669905,0.6022764077175774,0.29560751480087516,675000.0
-0.01123762494233969,-0.04559466524776756,-0.0573509234920632,-0.19772359228242262,-0.13047944172086398,199000.0
0.019065405360690613,-0.04559466524776756,-0.004520734812817916,-0.19772359228242262,-0.026131615633907448,220000.0
0.019065405360690613,0.016905334752232437,0.03849813311171039,-0.19772359228242262,-0.026131615633907448,452000.0
-0.04154065524536999,-0.13934466524776756,-0.06716224424678018,-0.19772359228242262,0.08691186262696211,382500.0
-0.01123762494233969,0.016905334752232437,-0.06867167820904432,0.6022764077175774,0.37386838436609254,519950.0
-0.04154065524536999,-0.13934466524776756,-0.07319998009583678,-0.19772359228242262,-0.4000446591121683,665000.0
0.049368435663720914,0.04815533475223244,0.05585662367774812,-0.19772359228242262,-0.026131615633907448,527700.0
-0.01123762494233969,-0.13934466524776756,-0.03546413103923301,-0.19772359228242262,-0.0783055286773857,205000.0
-0.01123762494233969,-0.13934466524776756,-0.07697356500149716,-0.19772359228242262,-0.4174359634599944,420000.0
0.019065405360690613,0.016905334752232437,-0.0037660178316858395,-0.19772359228242262,-0.08700118085129875,500000.0
0.019065405360690613,0.04815533475223244,0.12000756707397454,0.20227640771757738,0.19995534088783168,921500.0
